"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","20516R","001","10:00-11:50am","Mon, Wed","18","0","0","Teresa Delfin","ANN211"
"","","","","Lecture","20517R","001","11:00-12:20pm","Tue, Thu","18","0","0","Kiran Dhillon","ASC331"
"","","","","Lecture","20518R","001","2:00-3:20pm","Mon, Wed","18","0","0","Carlos Godoy","ASC331"
"COMM-324mw","Intercultural Communication","","4.0 units","Lecture","20520R","001","2:00-3:20pm","Mon, Wed","75","0","0","Jillian Pierson","ANNL105A"
"COMM-326","Latinx Media Studies","","4.0 units","Lecture","20522R","001","3:30-4:50pm","Mon, Wed","25","0","0","Teresa Delfin","ANNL116"
"COMM-330p","Rhetoric in Classical Culture","","4.0 units","Lecture","20531R","001","2:00-3:20pm","Tue, Thu","25","0","0","Daniel Durbin","ANN406"
"COMM-339","Communication Technology and Culture","","4.0 units","Lecture","20540R","001","9:30-10:50am","Tue, Thu","25","0","0","Morten Bay","ANN406"
"COMM-345","Social and Economic Implications of Communication Technologies","","4.0 units","Lecture","20546R","001","3:30-4:50pm","Mon, Wed","25","0","0","Angel Hwang","ANNL101"
"COMM-350","Video Games: Business, Science and Culture","","4.0 units","Lecture","20551R","001","2:00-3:20pm","Mon, Wed","25","0","0","Dmitri Williams","ANN309"
"COMM-360","Los Angeles: Communication and Culture","","4.0 units","Lecture","20561R","001","12:30-1:50pm","Tue, Thu","25","0","0","Taj Frazier","ANNL115"
"COMM-367","Community Engagement and Service Learning","","4.0 units","Lecture","20568R","001","9:00-11:50am","Wednesday","12","0","0","Alison Trope","ANN309"
"COMM-375","Business and Professional Communication","","4.0 units","Lecture","20577R","001","10:00-11:50am","Mon, Wed","18","0","0","Karen North","ANN209"
"","","","","Lecture","20578R","001","12:00-1:50pm","Mon, Wed","18","0","0","Michael Wissot","ANN406"
"COMM-380","Forensics Laboratory","","1.0-4.0 units, max 8","Lecture","20583D","001","7:00-9:00pm","Tue, Thu","10","0","0","Sean Kennedy","ASCG38"
"","","","","Lecture","20585D","001","7:00-9:00pm","Tue, Thu","10","0","0","Sean Kennedy","ASCG38"
"COMM-381","Issues in Contemporary Sport","","4.0 units","Lecture","20586R","001","8:30-9:50am","Mon, Wed","25","0","0","Rook Campbell","ANNL116"
"COMM-382","Sports, Business and Media in Today's Society","","4.0 units","Lecture","21203R","001","6:30-9:50pm","Wednesday","80","0","0","Jeff Fellenzer","ANNL105A"
"COMM-383m","Sports, Communication and Culture","","4.0 units","Lecture","20587R","001","11:00-12:20pm","Tue, Thu","49","0","0","Daniel Durbin","ANNL101"
"COMM-384","Interpreting Popular Culture","","4.0 units","Lecture","20589R","001","10:00-11:50am","Mon, Wed","25","0","0","Perry Johnson","ASC228"
"COMM-385","Organizational Communication","","4.0 units","Lecture","20590R","001","11:00-12:20pm","Tue, Thu","49","0","0","Marlon Twyman","ASC204"
"COMM-387","Sports and Social Change","","4.0 units","Lecture","20592R","001","3:30-4:50pm","Tue, Thu","75","0","0","Julianna Kirschner","ASC204"
"COMM-395m","Gender, Media and Communication","","4.0 units","Lecture-Discussion","20600R","001","12:30-1:50pm","Tue, Thu","25","0","0","Daniela Baroffio","ASC240"
"COMM-396g","Fashion, Media and Culture","","4.0 units","Lecture","20601R","001","12:30-1:50pm","Tue, Thu","90","0","0","Alison Trope","ANNL105A"
"COMM-402","Public Communication Campaigns","C","4.0 units","Lecture","20613R","001","11:00-1:50pm","Tuesday","19","0","0","Lindsay Young","ANN211"
"COMM-403","Canceled, Shamed, Accused: Contemporary Crisis Communication","C","4.0 units","Lecture","20619R","001","12:00-1:50pm","Mon, Wed","19","0","0","Karen North","ANN209"
"COMM-412","Communication and Social Movements","C","4.0 units","Lecture","20628R","001","12:00-1:50pm","Mon, Wed","19","0","0","Teresa Delfin","ANNL116"
"COMM-422","Legal Issues and New Media","C","4.0 units","Lecture","20634R","001","10:00-11:50am","Mon, Wed","19","0","0","Carlos Godoy","ASC331"
"COMM-430","Global Entertainment","C","4.0 units","Lecture","20642R","001","2:00-4:50pm","Monday","19","0","0","Paolo Sigismondi","ANN405"
"COMM-443","Communicating Better Health: What Works and Why","C","4.0 units","Lecture","20657R","001","3:30-4:50pm","Mon, Wed","19","0","0","Nazli Offringa","ANN209"
"COMM-445","Global Networks of Sport","C","4.0 units","Lecture","20659R","001","10:00-11:50am","Mon, Wed","19","0","0","Rook Campbell","ANNL116"
"COMM-449","Perspectives on the Networked Press","C","4.0 units","Lecture","20663R","001","2:00-4:50pm","Thursday","19","0","0","Mike Ananny","ANN211"
"COMM-450","Visual Culture and Communication","C","4.0 units","Lecture","20664R","001","12:30-1:50pm","Tue, Thu","19","0","0","Taj Frazier","ANNL115"
"COMM-456","Entertainment, Marketing and Culture","C","4.0 units","Lecture","20671R","001","2:00-3:20pm","Mon, Wed","19","0","0","Karen North","ANN209"
"COMM-457","Youth and Media","C","4.0 units","Lecture","20672R","001","12:00-1:50pm","Mon, Wed","19","0","0","Hye Jin Lee","ASCG34"
"COMM-489","Campaign Communication","C","4.0 units","Lecture","20704R","001","12:30-1:50pm","Tue, Thu","19","0","0","Tom Hollihan","ANN210"
"COMM-490","Directed Research","C","1.0-8.0 units, max 12","Lecture","20716D","001","TBA","","25","0","0","","OFFICE"
"","","","","Lecture","20717D","001","TBA","","25","0","0","","OFFICE"
"","","","","Lecture","20718D","001","TBA","","25","0","0","","OFFICE"
"COMM-494x","Research Practicum","","2.0-4.0 units, max 4","Lecture","20742D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","20743D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","20744D","001","TBA","","10","0","0","","OFFICE"
"COMM-495","Honors Seminar","M","4.0 units, max 8","Lecture","20763D","001","9:00-11:50am","Thursday","10","0","0","Mike Ananny","ANN211"
"COMM-498","Ethical Issues in Entertainment and Communication","C","4.0 units","Lecture","20771R","001","2:00-4:50pm","Thursday","19","0","0","Robert Scheer","ANN309"
"COMM-502","Theoretical Approaches to Multidisciplinary Design Projects","M","4.0 units","Lecture","20779D","001","2:00-4:50pm","Tuesday","25","0","0","Colin Doty","ANN309"
"","","","","Lecture","20780D","001","2:00-4:50pm","Tuesday","25","0","0","Morten Bay","ASCG38"
"","","","","Lecture","20781D","001","2:00-4:50pm","Thursday","25","0","0","Morten Bay","ANNL116"
"COMM-522","Kenneth Burke's Dramatistic Theory","M","4.0 units","Lecture","20800D","001","3:30-6:20pm","Thursday","12","0","0","Tom Hollihan","ASC230"
"COMM-526","Humanistic and Social Scientific Approaches to Human Communication II","PM","4.0 units","Lecture","20804D","001","9:30-12:20pm","Tuesday","14","0","0","Henry Jenkins","ASC228"
"COMM-552","Qualitative Research Methods in Communication","M","4.0 units","Lecture","20830D","001","9:30-12:20pm","Wednesday","13","0","0","Patricia Riley","ASC240"
"COMM-557","Data Science for Communication and Social Networks","","4.0 units","Lecture","20835D","001","3:30-6:20pm","Thursday","55","0","0","Luca Luceri","ANNL101"
"COMM-559","Globalization, Communication and Society","","4.0 units","Lecture","20837D","001","2:00-4:50pm","Wednesday","12","0","0","Manuel Castells","ASC228"
"COMM-585","Organizational Communication","M","4.0 units","Lecture","20863D","001","12:30-3:20pm","Thursday","12","0","0","Patricia Riley","ASC228"
"COMM-615","Health Communication","","4.0 units","Lecture","20903D","001","1:00-3:50pm","Monday","12","0","0","Robin Stevens","ASC328"
"COMM-616","Meta-Analysis in Health Communication","","4.0 units","Lecture","20904D","001","2:00-4:50pm","Wednesday","12","0","0","Lynn Miller","ASC236"
"COMM-620","Studies in Communication Theory","","4.0 units, max 12"
"","The Practice of Research","","4.0","Lecture","20908D","001","9:30-12:20pm","Thursday","12","0","0","Lindsay Young","ASC228"
"COMM-647x","Network Society","M","4.0 units","Lecture","20940D","001","2:00-4:50pm","Monday","12","0","0","Manuel Castells","ASC228"
"COMM-649","Methodologies in Cultural Studies","","4.0 units","Lecture","20942D","001","9:30-12:20pm","Wednesday","12","0","0","Cristina Visperas","ASC236"
"COMM-650","Survey Construction and Validation","","4.0 units","Lecture","20943D","001","12:30-3:20pm","Tuesday","12","0","0","Sheila Murphy","ASC236"
"COMM-672","Experiments in Critical Writing","","4.0 units","Lecture","20959D","001","12:30-3:20pm","Wednesday","10","0","0","Josh Kun","ASC240"
"COMM-675","Independent Study","","1.0-4.0 units","Lecture","20962D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","20963D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","20964D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","20965D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","20966D","001","TBA","","10","0","0","","OFFICE"
"COMM-694","Preliminary Research Paper","","2.0 units","Lecture","20969D","001","TBA","","10","0","0","","OFFICE"
"","","","","Lecture","20970D","001","TBA","","10","0","0","","OFFICE"
"COMM-790","Research","","1.0-12.0 units","Lecture","20971D","001","TBA","","20","0","0","","OFFICE"
"","","","","Lecture","20972D","001","TBA","","20","0","0","","OFFICE"
"","","","","Lecture","20973D","001","TBA","","20","0","0","","OFFICE"
"","","","","Lecture","20974D","001","TBA","","20","0","0","","OFFICE"
"COMM-794a","Doctoral Dissertation","C","2.0 units","Lecture","20978D","001","TBA","","25","0","0","","OFFICE"
"COMM-794b","Doctoral Dissertation","PC","2.0 units","Lecture","20980D","001","TBA","","25","0","0","","OFFICE"
"COMM-794c","Doctoral Dissertation","PC","2.0 units","Lecture","20982D","001","TBA","","25","0","0","","OFFICE"
"COMM-794d","Doctoral Dissertation","PC","2.0 units","Lecture","20984D","001","TBA","","25","0","0","","OFFICE"
"COMM-794z","Doctoral Dissertation","PC","0.0 units","Lecture","20986D","001","TBA","","25","0","0","","OFFICE"
