"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"EE-546","Mathematics of High-Dimensional Data","P","4.0 units","Lecture","30401R","048","10:00-11:50am","Mon, Wed","40","0","0","Mahdi Soltanolkotabi","THH118"
"EE-547","Applied and Cloud Computing for Electrical Engineers","P","2.0 units","Lecture","30897R","048","3:00-4:50pm","Tuesday","90","0","0","Brandon Franzke","WPHB27"
"","","","","Discussion","30979R","048","2:00-2:50pm","Friday","90","0","0","Brandon Franzke","ZHS159"
"EE-554","Cyber-Physical Systems: A Computing Perspective","","4.0 units","Lecture","30411R","048","8:00-9:50am","Mon, Wed","50","0","0","Paul Bogdan","ZHS352"
"","","","","Discussion","30413R","001","-","","50","0","0","","TBA"
"","","","","Lab","30412R","048","9:00-9:50am","Friday","50","0","0","","GFS101"
"EE-557","Computer Systems Architecture","P","4.0 units","Lecture","30628D","034","2:00-3:50pm","Tue, Thu","20","0","0","Murali Annavaram","DEN@Viterbi"
"","","","","Lecture","30630R","048","2:00-3:50pm","Tue, Thu","82","0","0","Murali Annavaram","OHE132"
"","","","","Discussion","30629D","034","1:00-1:50pm","Friday","20","0","0","","DEN@Viterbi"
"","","","","Discussion","30631R","048","1:00-1:50pm","Friday","82","0","0","","OHE132"
"EE-561","Foundations of Artificial Intelligence","","4.0 units","Lecture","30202D","048","5:00-7:20pm","Wednesday","240","0","0","Wei-Min Shen","SGM124"
"","","","","Discussion","30295R","048","7:30-8:20pm","Wednesday","240","0","0","","SGM124"
"","","","","Quiz","29981R","048","TBA","","240","0","0","","OFFICE"
"","","","","Lecture","30079D","034","5:00-7:20pm","Wednesday","30","0","0","Wei-Min Shen","DEN@Viterbi"
"","","","","Discussion","30305R","034","7:30-8:20pm","Wednesday","30","0","0","","DEN@Viterbi"
"","","","","Quiz","29982R","034","TBA","","30","0","0","","DEN@Viterbi"
"EE-572L","Electromagnetic Wave Engineering","P","4.0 units","Lecture","30465D","048","8:00-9:20am","Tue, Thu","25","0","0","Aluizio Prata","GFS105"
"","","","","Lab","30466R","048","10:00-11:50am","Tuesday","25","0","0","",""
"EE-576","Integrated Memory Devices and Technologies","","4.0 units","Lecture","30592R","034","4:00-5:50pm","Mon, Wed","10","0","0","Joshua Yang","DEN@Viterbi"
"","","","","Lecture","30594R","048","4:00-5:50pm","Mon, Wed","45","0","0","Joshua Yang","OHE100B"
"","","","","Discussion","30571R","034","11:00-11:50am","Friday","10","0","0","","DEN@Viterbi"
"","","","","Discussion","30591R","048","11:00-11:50am","Friday","45","0","0","","OHE100B"
"EE-577a","VLSI System Design","P","4.0 units","Lecture","30654R","048","10:00-11:50am","Friday","53","0","0","Sandeep Gupta Sridhar Narayanan","OHE100D, OHE136"
"","","","","Lecture","30655D","034","10:00-11:50am","Friday","20","0","0","","DEN@Viterbi, GFS109"
"","","","","Discussion","30657D","034","9:00-9:50am","Monday","20","0","0","","DEN@Viterbi"
"","","","","Quiz","30441R","034","TBA","","60","0","0","","OFFICE"
"","","","","Quiz","30446R","048","TBA","","60","0","0","","OFFICE"
"","","","","Discussion","30445R","048","9:00-9:50am","Monday","53","0","0","","OHE132"
"EE-577b","VLSI System Design","P","4.0 units","Lecture","30653D","034","8:00-11:50am","Saturday","5","0","0","Moe Tabar","DEN@Viterbi"
"","","","","Discussion","30487D","034","2:00-3:50pm","Friday","5","0","0","","DEN@Viterbi"
"","","","","Lecture","30656R","048","8:00-11:50am","Saturday","70","0","0","Moe Tabar","OHE136"
"","","","","Discussion","30846R","048","2:00-3:50pm","Friday","70","0","0","","OHE136"
"EE-585","Linear System Theory","","4.0 units","Lecture","30987R","048","10:00-11:50am","Tue, Thu","35","0","0","Mihailo Jovanovic","OHE100B"
"","","","","Lecture","31044D","034","10:00-11:50am","Tue, Thu","10","0","0","Mihailo Jovanovic","DEN@Viterbi"
"EE-588","Optimization for the Information and Data Sciences","P","4.0 units","Lecture","30999R","048","3:30-5:20pm","Mon, Wed","60","0","0","Mahdi Soltanolkotabi","THH102"
"","","","","Discussion","31002R","048","TBA","","60","0","0","","OFFICE"
"EE-641","Deep Learning Systems","P","2.0 units","Lecture","30404R","048","3:00-4:50pm","Wednesday","40","0","0","Brandon Franzke","SOSB4"
"EE-653","Advanced Topics in Microarchitecture","P","3.0 units","Lecture","30544R","048","4:00-5:50pm","Mon, Wed","45","0","0","Murali Annavaram","ZHS163"
"EE-658","Diagnosis and Design of Reliable Digital Systems","","4.0 units","Lecture","30787R","048","12:00-3:50pm","Saturday","60","0","0","Moe Tabar","GFS101"
"EE-660","Machine Learning II: Mathematical Foundations and Methods","P","4.0 units","Lecture","30460R","048","4:00-5:50pm","Tue, Thu","56","0","0","Stephen Tu","OHE100D"
"","","","","Lecture","30889D","034","4:00-5:50pm","Tue, Thu","20","0","0","Stephen Tu","DEN@Viterbi"
"","","","","Discussion","31100R","048","2:00-2:50pm","Friday","56","0","0","","OHE100D"
"","","","","Discussion","31101D","034","2:00-2:50pm","Friday","20","0","0","","DEN@Viterbi"
"EE-675","Data Analysis and Control Techniques for Neurotechnology Des","","4.0 units","Lecture","31328R","048","9:00-10:50am","Tue, Thu","30","0","0","Maryam Shanechi","VHE210"
"EE-676","Advanced Computer Vision","","4.0 units","Lecture","30228D","048","4:00-5:50pm","Tue, Thu","70","0","0","Ramakant Nevatia","OHE136"
"","","","","Lecture","30229D","034","4:00-5:50pm","Tue, Thu","20","0","0","Ramakant Nevatia","DEN@Viterbi"
"EE-682","Law, AI and Intellectual Property for Engineers","","4.0 units","Lecture","30576D","048","6:00-9:40pm","Wednesday","30","0","0","Bart Kosko","ZHS252"
"EE-690","Directed Research","","1.0-4.0 units","Lecture","30674D","048","TBA","","100","0","0","","OFFICE"
"EE-698","Doctoral Seminar Series","MC","1.0 unit","Lecture","30602R","048","12:00-12:50pm","Friday","80","0","0","","EEB132"
"EE-790","Research","","1.0-12.0 units","Lecture","30675D","048","TBA","","250","0","0","","OFFICE"
"EE-794a","Doctoral Dissertation","C","2.0 units","Lecture","30676D","048","TBA","","50","0","0","","OFFICE"
"EE-794b","Doctoral Dissertation","PC","2.0 units","Lecture","30677R","048","TBA","","50","0","0","","OFFICE"
"EE-794c","Doctoral Dissertation","PC","2.0 units","Lecture","30678R","048","TBA","","50","0","0","","OFFICE"
"EE-794d","Doctoral Dissertation","PC","2.0 units","Lecture","30679R","048","TBA","","50","0","0","","OFFICE"
"EE-794z","Doctoral Dissertation","PC","0.0 units","Lecture","30680R","048","TBA","","50","0","0","","OFFICE"
