"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"CSCI-310","Software Engineering","P","4.0 units","Lecture","30113D","001","10:00-11:50am","Mon, Wed","250","0","0","Chao Wang","THH201"
"CSCI-350","Fundamentals of Operating Systems","P","4.0 units","Lecture","30061D","001","10:00-11:50am","Mon, Wed","50","0","0","","VPD105"
"","","","","Lecture","30062D","001","4:00-5:50pm","Tue, Thu","50","0","0","","DMC150"
"","","","","Lecture","30129D","001","5:00-6:50pm","Mon, Wed","50","0","0","","DMC150"
"","","","","Lecture","29969D","001","1:00-4:20pm","Friday","180","0","0","Tatyana Ryutov","SLH200"
"","","","","Quiz","29970R","001","TBA","","180","0","0","","OFFICE"
"CSCI-353","Internetworking","P","4.0 units","Lecture","30247D","001","12:00-1:50pm","Tue, Thu","140","0","0","","MRF340"
"","","","","Discussion","29977R","001","11:00-11:50am","Friday","140","0","0","","SGM101"
"","","","","Lecture","29976D","001","5:00-6:50pm","Mon, Wed","120","0","0","Ramesh Govindan","MHP101"
"","","","","Discussion","30248R","001","11:00-11:50am","Friday","120","0","0","","ZHS159"
"CSCI-356","Computer Systems","P","4.0 units","Lecture","29912D","001","9:30-10:50am","Tue, Thu","100","0","0","Mark Redekopp","MHP101"
"","","","","Lecture","30002D","001","3:30-4:50pm","Tue, Thu","100","0","0","Marco Paolieri","ZHS159"
"","","","","Discussion","29916R","001","2:00-3:50pm","Friday","67","0","0","","MHP101"
"","","","","Discussion","30124R","001","10:00-11:50am","Friday","67","0","0","","MHP101"
"","","","","Discussion","30125R","001","12:00-1:50pm","Friday","67","0","0","","MHP101"
"","","","","Quiz","30285R","001","4:00-5:50pm","Friday","200","0","0","Mark Redekopp Marco Paolieri","SAL101"
"CSCI-360","Artificial Intelligence: Principles and Foundations","P","4.0 units","Lecture","30031D","001","12:00-1:50pm","Mon, Wed","200","0","0","",""
"","","","","Lecture","30044D","001","10:00-11:50am","Tue, Thu","200","0","0","",""
"","","","","Lecture","30043D","001","12:00-1:50pm","Tue, Thu","300","0","0","Mohammad Reza Rajati","SGM123"
"","","","","Quiz","29983R","001","-","","300","0","0","","TBA"
"CSCI-368","Cross-Platform App Development","P","4.0 units","Lecture","31872D","001","6:00-9:40pm","Tuesday","60","0","0","","GFS101"
"","","","","Lecture","31873R","001","4:00-5:50pm","Tue, Thu","28","0","0","","WPHB30"
"CSCI-380","Video Game Programming","P","4.0 units","Lecture-Lab","31878R","001","2:00-3:50pm","Tue, Thu","36","0","0","Sanjay Madhav","OHE540"
"","","","","Lecture-Lab","31879D","001","7:00-8:50pm","Tue, Thu","36","0","0","","OHE540"
"","","","","Lecture-Lab","32011R","001","10:00-11:50am","Tue, Thu","33","0","0","Matthew Whiting","WPHB30"
"CSCI-401","Capstone: Design and Construction of Large Software Systems","P","4.0 units, max 8","Lecture","30153D","001","10:00-11:50am","Mon, Wed","70","0","0","Victor Adamchik",""
"","","","","Lecture","30227R","001","8:00-9:50am","Mon, Wed","319","0","0","Victor Adamchik","THH101"
"CSCI-402","Operating Systems","","4.0 units","Lecture","30197D","001","12:00-1:50pm","Mon, Wed","75","0","0","William Cheng","MRF340"
"","","","","Discussion","30269R","001","12:00-12:50pm","Friday","75","0","0","","SOSB46"
"","","","","Lecture","29945D","001","10:00-11:50am","Mon, Wed","80","0","0","William Cheng","OHE132"
"","","","","Discussion","30267R","001","10:00-10:50am","Friday","80","0","0","","OHE132"
"","","","","Lecture","29946D","014","10:00-11:50am","Mon, Wed","30","0","0","William Cheng","DEN@Viterbi"
"","","","","Discussion","30145R","014","10:00-10:50am","Friday","30","0","0","","DEN@Viterbi"
"CSCI-420","Computer Graphics","PC","4.0 units","Lecture","30230R","001","10:00-11:50am","Mon, Wed","60","0","0","","THH210"
"","","","","Discussion","30372R","001","TBA","","60","0","0","","OFFICE"
"CSCI-426","Game Prototyping","","4.0 units","Lecture","30242D","001","1:00-4:20pm","Wednesday","26","0","0","Andrew Nealen","SCB104"
"CSCI-430","Computer and Network Security","P","4.0 units","Lecture","29911D","001","2:00-3:50pm","Tue, Thu","50","0","0","",""
"","","","","Lecture","29997D","001","3:30-5:20pm","Mon, Wed","50","0","0","Jelena Mirkovic","DMC102"
