"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"PHYS-200Lxg","The Physics and Technology of Energy","","4.0 units","Lecture","50490R","001","12:00-12:50pm","MWF","24","0","0","Peter Chung","SLH100"
"","","","","Lab","50491R","001","12:00-1:50pm","Tuesday","12","0","0","","SGM314"
"","","","","Lab","50492R","001","2:00-3:50pm","Tuesday","14","0","0","","SGM314"
"PHYS-304","Mechanics","P","4.0 units","Lecture","50500D","001","8:00-9:50am","Tue, Thu","49","0","0","Aaron Wirthwein","GFS118"
"PHYS-408a","Electricity and Magnetism","P","4.0 units","Lecture","50506D","001","10:00-11:50am","Wed, Fri","46","0","0","Vitaly Kresin","ZHS163"
"PHYS-438b","Introduction to Quantum Mechanics and its Applications","P","4.0 units","Lecture","50512R","001","10:00-11:50am","Tue, Thu","24","0","0","Eli Levenson-Falk","KAP137"
"PHYS-444","Physical Biology: From Molecules to Cells","P","4.0 units","Lecture","50515R","001","12:00-1:50pm","Wed, Fri","19","0","0","Peter Foster","KAP141"
"PHYS-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","50516D","001","TBA","","12","0","0","","OFFICE"
"PHYS-492L","Senior Lab","P","4.0 units","Lecture","50518D","001","1:00-1:50pm","Tue, Thu","18","0","0","Kelly Luo","THH215"
"","","","","Lab","50519D","001","2:00-3:50pm","Tue, Thu","18","0","0","Kelly Luo","OCW105"
"PHYS-495","Senior Project","","2.0 units","Lecture","50526D","001","TBA","","10","0","0","","OFFICE"
"PHYS-500","Graduate Colloquium","","1.0 units, max 4","Lecture","50600R","001","4:00-5:20pm","Monday","60","0","0","","SSL202"
"PHYS-504","Advanced Mechanics","","3.0 units","Lecture","50604R","001","12:00-1:50pm","Wed, Fri","24","0","0","Krzysztof Pilch","KAP134"
"PHYS-510","Methods of Theoretical Physics","","3.0 units","Lecture-Lab","50610R","001","10:00-11:50am","Mon, Wed","24","0","0","Paolo Zanardi","KAP141"
"PHYS-514","Methods of Experimental Physics","","3.0 units","Lecture","50612R","001","9:00-9:50am","MWF","29","0","0","","KAP140"
"PHYS-518","Thermodynamics and Statistical Mechanics","","3.0 units","Lecture","50616R","001","10:00-11:50am","Tue, Thu","24","0","0","Christoph Haselwandter","KAP147"
"PHYS-558b","Quantum Mechanics","P","3.0 units","Lecture","50628R","001","2:00-3:50pm","Tue, Thu","24","0","0","Itzhak Bars","KAP134"
"PHYS-559","Quantum Devices","","4.0 units","Lecture","50629R","001","12:00-1:50pm","Tue, Thu","24","0","0","Eli Levenson-Falk","KAP138"
"PHYS-590","Directed Research","","1.0-12.0 units","Lecture-Lab","50632D","001","TBA","","60","0","0","","OFFICE"
"PHYS-593","Practicum in Teaching Physics and Astronomy","","2.0 units","Lecture","50633R","001","3:00-3:50pm","Monday","20","0","0","Bo Shrewsbury","KAP146"
"PHYS-594a","Master's Thesis","","2.0 units","Lecture-Lab","50634D","001","TBA","","24","0","0","","OFFICE"
"PHYS-594b","Master's Thesis","P","2.0 units","Lecture-Lab","50636D","001","TBA","","12","0","0","","OFFICE"
"PHYS-594z","Master's Thesis","P","0.0 units","Lecture","50638D","001","TBA","","12","0","0","","OFFICE"
"PHYS-596","Internship for Curricular Practical Training","MC","1.0-3.0 units, max 3","Lecture","50679D","001","TBA","","10","0","0","","OFFICE"
"PHYS-750o","Off Campus Studies","","3.0 units, max 9","Lecture","07975D","001","TBA","","12","0","0","","OFFICE"
"PHYS-790","Research","","1.0-12.0 units","Lecture-Lab","50668D","001","TBA","","12","0","0","","OFFICE"
"PHYS-794a","Doctoral Dissertation","","2.0 units","Lecture-Lab","50670D","001","TBA","","12","0","0","","OFFICE"
"PHYS-794b","Doctoral Dissertation","P","2.0 units","Lecture-Lab","50672D","001","TBA","","12","0","0","","OFFICE"
"PHYS-794c","Doctoral Dissertation","P","2.0 units","Lecture-Lab","50674D","001","TBA","","12","0","0","","OFFICE"
"PHYS-794d","Doctoral Dissertation","P","2.0 units","Lecture-Lab","50676D","001","TBA","","12","0","0","","OFFICE"
"PHYS-794z","Doctoral Dissertation","P","0.0 units","Lecture","50678D","001","TBA","","17","0","0","","OFFICE"
