"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","39527D","001","11:00-11:50am","MWF","49","0","0","","KAP144"
"","","","","Discussion","39528R","001","8:00-8:50am","Tue, Thu","24","0","0","","KAP137"
"","","","","Discussion","39529R","001","9:00-9:50am","Tue, Thu","25","0","0","","KAP137"
"MATH-208x","Elementary Probability and Statistics","P","4.0 units","Lecture","39530R","001","11:00-11:50am","MWF","49","0","0","","LVL16"
"MATH-225","Linear Algebra and Linear Differential Equations","P","4.0 units","Lecture","39538R","001","9:00-9:50am","MWF","49","0","0","","SOSB44"
"","","","","Discussion","39539R","001","2:00-2:50pm","Tue, Thu","25","0","0","","ZHS360"
"","","","","Discussion","39540R","001","3:00-3:50pm","Tue, Thu","24","0","0","","ZHS360"
"","","","","Lecture","39541D","001","10:00-10:50am","MWF","49","0","0","","SSL202"
"","","","","Discussion","39542R","001","8:00-8:50am","Tue, Thu","24","0","0","","KAP145"
"","","","","Discussion","39543R","001","9:00-9:50am","Tue, Thu","25","0","0","","KAP158"
"","","","","Lecture","39544R","001","11:00-11:50am","MWF","49","0","0","","SOSB44"
"","","","","Discussion","39545R","001","10:00-10:50am","Tue, Thu","25","0","0","","SOSB37"
"","","","","Discussion","39546R","001","11:00-11:50am","Tue, Thu","24","0","0","","THH215"
"","","","","Lecture","39547R","001","12:00-12:50pm","MWF","49","0","0","","WPHB28"
"","","","","Discussion","39548R","001","12:00-12:50pm","Tue, Thu","24","0","0","","KAP137"
"","","","","Discussion","39549R","001","1:00-1:50pm","Tue, Thu","25","0","0","","KAP137"
"","","","","Lecture","39550R","001","1:00-1:50pm","MWF","49","0","0","","DMC100"
"","","","","Discussion","39551R","001","5:00-5:50pm","Tue, Thu","25","0","0","","KAP167"
"","","","","Discussion","39552R","001","6:00-6:50pm","Tue, Thu","24","0","0","","KAP167"
"","","","","Lecture","39535R","001","2:00-2:50pm","MWF","49","0","0","","DMC156"
"","","","","Discussion","39536R","001","12:00-12:50pm","Tue, Thu","25","0","0","","WPH207"
"","","","","Discussion","39537R","001","1:00-1:50pm","Tue, Thu","24","0","0","","DMC155"
"MATH-226g","Calculus III","P","4.0 units","Lecture","39553R","001","9:00-9:50am","MWF","49","0","0","","SOSB4"
"","","","","Discussion","39554R","001","10:00-10:50am","Tue, Thu","25","0","0","","THHB9"
"","","","","Discussion","39555R","001","11:00-11:50am","Tue, Thu","24","0","0","","THHB9"
"","","","","Lecture","39556D","001","9:00-9:50am","MWF","49","0","0","","KDC235"
"","","","","Discussion","39557R","001","8:00-8:50am","Tue, Thu","25","0","0","","SOSB37"
"","","","","Discussion","39558R","001","9:00-9:50am","Tue, Thu","24","0","0","","SOSB37"
"","","","","Lecture","39559D","001","10:00-10:50am","MWF","49","0","0","","LVL16"
"","","","","Discussion","39560R","001","10:00-10:50am","Tue, Thu","25","0","0","","THHB10"
"","","","","Discussion","39561R","001","11:00-11:50am","Tue, Thu","24","0","0","","THHB10"
"","","","","Lecture","39565R","001","11:00-11:50am","MWF","49","0","0","","DMC100"
"","","","","Discussion","39566R","001","12:00-12:50pm","Tue, Thu","24","0","0","","KAP134"
"","","","","Discussion","39567R","001","1:00-1:50pm","Tue, Thu","25","0","0","","KAP134"
"","","","","Lecture","39568R","001","12:00-12:50pm","MWF","49","0","0","","WPHB27"
"","","","","Discussion","39569R","001","2:00-2:50pm","Tue, Thu","24","0","0","","KAP145"
"","","","","Discussion","39570R","001","3:00-3:50pm","Tue, Thu","25","0","0","","KAP145"
"","","","","Lecture","39574D","001","1:00-1:50pm","MWF","49","0","0","","SGM601"
"","","","","Discussion","39575R","001","12:00-12:50pm","Tue, Thu","25","0","0","","THHB9"
"","","","","Discussion","39576R","001","1:00-1:50pm","Tue, Thu","24","0","0","","THHB9"
"MATH-229","Calculus III for Engineers and Scientists","P","4.0 units","Lecture","39580D","001","9:00-9:50am","MWF","49","0","0","","LVL17"
"","","","","Discussion","39581R","001","8:00-8:50am","Tue, Thu","24","0","0","","KAP147"
"","","","","Discussion","39582R","001","9:00-9:50am","Tue, Thu","25","0","0","","KAP147"
"","","","","Lecture","39586D","001","12:00-12:50pm","MWF","49","0","0","","MHPB7B"
"","","","","Discussion","39587R","001","10:00-10:50am","Tue, Thu","25","0","0","","GFS228"
"","","","","Discussion","39588R","001","11:00-11:50am","Tue, Thu","24","0","0","","GFS228"
"MATH-245","Mathematics of Physics and Engineering I","P","4.0 units","Lecture","39598D","001","11:00-11:50am","MWF","49","0","0","","THH116"
"","","","","Discussion","39599R","001","12:00-12:50pm","Tue, Thu","25","0","0","","GFS228"
"","","","","Discussion","39600R","001","1:00-1:50pm","Tue, Thu","24","0","0","","GFS228"
"","","","","Lecture","39602D","001","12:00-12:50pm","MWF","49","0","0","","GFS101"
"","","","","Discussion","39603R","001","8:00-8:50am","Tue, Thu","25","0","0","","GFS229"
"","","","","Discussion","39604R","001","9:00-9:50am","Tue, Thu","24","0","0","","KAP144"
"","","","","Lecture","39606D","001","1:00-1:50pm","MWF","49","0","0","","SOSB44"
"","","","","Discussion","39607R","001","2:00-2:50pm","Tue, Thu","25","0","0","","KAP164"
"","","","","Discussion","39608R","001","3:00-3:50pm","Tue, Thu","24","0","0","","KAP164"
"MATH-290","Mathematical Reasoning and Problem Solving","P","4.0 units","Lecture","39610R","001","1:00-1:50pm","MWF","27","0","0","","THH118"
"","","","","Discussion","39612R","001","11:00-11:50am","Tue, Thu","27","0","0","","DMC155"
"MATH-307","Statistical Inference and Data Analysis I","P","4.0 units","Lecture","39615R","001","1:00-1:50pm","MWF","30","0","0","","KAP140"
"","","","","Discussion","39616R","001","9:00-9:50am","Tue, Thu","30","0","0","","KAP140"
"MATH-395","Seminar in Problem Solving","","2.0 units, max 8","Lecture","39620R","001","TBA","","20","0","0","","OFFICE"
"MATH-407","Probability Theory","P","4.0 units","Lecture","39625R","001","9:00-9:50am","MWF","49","0","0","","VPD105"
"","","","","Discussion","39626R","001","8:00-8:50am","Tue, Thu","24","0","0","","DMC105"
"","","","","Discussion","39627R","001","9:00-9:50am","Tue, Thu","25","0","0","","DMC109"
"","","","","Lecture","39629R","001","10:00-10:50am","MWF","49","0","0","","KAP146"
"","","","","Discussion","39630R","001","10:00-10:50am","Tue, Thu","25","0","0","","KAP138"
"","","","","Discussion","39631R","001","11:00-11:50am","Tue, Thu","24","0","0","","KAP145"
"","","","","Lecture","39632R","001","11:00-11:50am","MWF","49","0","0","","MHPB7B"
"","","","","Discussion","39633R","001","2:00-2:50pm","Tue, Thu","25","0","0","","KAP113"
"","","","","Discussion","39634R","001","3:00-3:50pm","Tue, Thu","24","0","0","","KAP113"
"","","","","Lecture","39621R","001","12:00-12:50pm","MWF","49","0","0","","SOSB44"
"","","","","Discussion","39622R","001","10:00-10:50am","Tue, Thu","24","0","0","","VHE217"
"","","","","Discussion","39623R","001","11:00-11:50am","Tue, Thu","25","0","0","","VHE217"
"","","","","Lecture","39624R","001","12:00-12:50pm","MWF","48","0","0","","DMC100"
"","","","","Discussion","39628R","001","4:00-4:50pm","Tue, Thu","24","0","0","","KAP167"
"","","","","Discussion","39661R","001","5:00-5:50pm","Tue, Thu","24","0","0","","KAP141"
"MATH-408","Mathematical Statistics","P","4.0 units","Lecture","39635R","001","9:00-9:50am","MWF","49","0","0","","THH114"
"","","","","Discussion","39636R","001","10:00-10:50am","Tue, Thu","24","0","0","","GFS107"
"","","","","Discussion","39637R","001","11:00-11:50am","Tue, Thu","25","0","0","","THH121"
"","","","","Lecture","39638R","001","1:00-1:50pm","MWF","49","0","0","","SOSB4"
"","","","","Discussion","39639R","001","12:00-12:50pm","Tue, Thu","25","0","0","","DMC206"
"","","","","Discussion","39640R","001","1:00-1:50pm","Tue, Thu","24","0","0","","DMC111"
