"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lab","63193R","001","10:00-11:50am","Friday","12","0","0","","MCC107"
"THTR-540e","Advanced Voice Diction","P","2.0 units","Lecture","63196D","001","1:00-2:50pm","Mon, Fri","12","0","0","","SHR105, PED202, PED205"
"THTR-541","Diction and Dialects","","2.0 units","Lecture","63194D","001","1:00-2:50pm","Friday","12","0","0","","MCC107"
"THTR-542","Singing for Actors","","2.0 units","Lecture","63197D","001","3:00-5:50pm","Thursday","12","0","0","","DABB10"
"THTR-566","Dramatic Writing Studio","","4.0 units, max 24","Lecture","63213D","001","12:00-2:50pm","Monday","12","0","0","","DMC153"
"THTR-574a","Dramatic Writing Across Media for Playwrights","","2.0 units","Lecture","63239D","001","6:00-7:50pm","Thursday","12","0","0","","DMC103"
"THTR-580a","Performance with Camera","","2.0 units","Lecture","63216D","001","10:00-11:50am","Tue, Thu","12","0","0","","DABB10"
"THTR-590","Directed Research","","1.0-12.0 units","Lecture","63221D","001","-","","12","0","0","","TBA"
"THTR-596","Thesis Development and Attainment","","2.0 units, max 10","Lecture","63231D","001","-","","12","0","0","","TBA"
"THTR-597","Theatre Practicum","","1.0-4.0 units, max 12","Lecture","63241D","001","3:00-5:50pm","Friday","12","0","0","","MCC111"
