"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lab","17436R","001","1:00-3:50pm","Monday","6","0","0","","SGM209"
"","","","","Lab","17437R","001","1:00-3:50pm","Monday","6","0","0","","SGM204"
"","","","","Lab","17438D","001","1:00-3:50pm","Monday","6","0","0","","SGM209"
"","","","","Lab","17439R","001","1:00-3:50pm","Monday","6","0","0","","SGM204"
"","","","","Lab","17440R","001","1:00-3:50pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17442R","001","1:00-3:50pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17444R","001","3:30-6:20pm","Thursday","6","0","0","","SGM204"
"","","","","Lab","17446R","001","3:30-6:20pm","Thursday","6","0","0","","SGM209"
"","","","","Lab","17448R","001","3:30-6:20pm","Thursday","6","0","0","","SGM209"
"","","","","Lab","17450R","001","3:30-6:20pm","Thursday","6","0","0","","SGM209"
"CHEM-322bL","Organic Chemistry","P","4.0 units","Lecture","17460R","001","10:00-10:50am","MWF","200","0","0","Rebecca Broyer","SGM124"
"","","","","Discussion","17462R","001","12:00-12:50pm","Thursday","150","0","0","","SGM124"
"","","","","Discussion","17464R","001","1:00-1:50pm","Thursday","150","0","0","","SGM124"
"","","","","Quiz","17466R","001","3:30-4:50pm","Monday","200","0","0","","SGM124"
"","","","","Lab","17468R","001","9:30-12:20pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17470R","001","9:30-12:20pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17472R","001","12:30-3:20pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17474R","001","12:30-3:20pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17476R","001","1:00-3:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17478R","001","1:00-3:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17480R","001","1:00-3:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17482R","001","1:00-3:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17486R","001","3:30-6:20pm","Tuesday","6","0","0","","SGM209"
"","","","","Lab","17488R","001","3:30-6:20pm","Tuesday","6","0","0","","SGM209"
"","","","","Lab","17490R","001","4:00-6:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17492R","001","4:00-6:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17494R","001","4:00-6:50pm","Wednesday","6","0","0","","SGM209"
"CHEM-325aL","Organic Chemistry","PM","4.0 units","Lecture","17500D","001","1:00-1:50pm","MWF","80","0","0","Travis Williams","WPHB27"
"","","","","Discussion","17504R","001","12:00-12:50pm","Tuesday","40","0","0","","GFS101"
"","","","","Discussion","17506R","001","1:00-1:50pm","Tuesday","40","0","0","","GFS101"
"","","","","Quiz","17502R","001","3:30-4:50pm","Wednesday","80","0","0","","ZHS159"
"","","","","Lab","17514R","001","12:30-3:20pm","Thursday","6","0","0","","SGM209"
"","","","","Lab","17517D","001","4:00-6:50pm","Monday","6","0","0","","SGM204"
"","","","","Lab","17518R","001","4:00-6:50pm","Monday","6","0","0","","SGM209"
"CHEM-330L","Biochemistry","P","4.0 units","Lecture","13330R","001","12:00-12:50pm","MWF","66","0","0","Christa Bancroft Grayson Jaggers","ZHS252"
"","","","","Lab","13337R","001","1:00-3:50pm","Monday","20","0","0","","SGM301"
"","","","","Lab","13338R","001","9:00-11:50am","Tuesday","22","0","0","","SGM301"
"","","","","Lab","13339R","001","1:00-3:50pm","Tuesday","22","0","0","","SGM301"
"CHEM-350","Molecular Principles of Biochemistry","P","4.0 units","Lecture","17520R","001","9:30-10:50am","Tue, Thu","90","0","0","Chiho Mak","SGM101"
"","","","","Discussion","17521R","001","12:00-12:50pm","Tuesday","20","0","0","","MRF206"
"","","","","Discussion","17522R","001","12:00-12:50pm","Wednesday","20","0","0","","DMC108"
"","","","","Discussion","17523R","001","1:00-1:50pm","Wednesday","20","0","0","","DMC108"
"","","","","Discussion","17524R","001","2:00-2:50pm","Wednesday","20","0","0","","KAP159"
"CHEM-426","Advanced Organic Chemistry","P","4.0 units","Lecture","17526R","001","9:30-10:50am","Tue, Thu","20","0","0","Chao Zhang","SGM226"
"CHEM-430","Physical Chemistry: Thermodynamics and Kinetics","P","4.0 units","Lecture","17530R","001","11:00-11:50am","MWF","60","0","0","Jahan Dawlaty","WPHB27"
"","","","","Discussion","17532R","001","1:00-2:50pm","Friday","12","0","0","","THH212"
"","","","","Discussion","17534R","001","1:00-2:50pm","Friday","12","0","0","","THH212"
"","","","","Discussion","17536R","001","2:00-3:50pm","Friday","12","0","0","","THH212"
"CHEM-467","Advanced Chemical Biology Laboratory","P","2.0 units","Lecture-Lab","17548R","001","2:00-6:50pm","Thursday","12","0","0","Peter Qin","SGM301"
"CHEM-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","17552D","001","TBA","","30","0","0","","OFFICE"
"CHEM-494x","Advanced Research Experience","P","2.0-4.0 units, max 4","Lecture","17554D","001","TBA","","5","0","0","","OFFICE"
"","","","","Lecture","17555D","001","TBA","","10","0","0","","OFFICE"
"CHEM-515","Structure and Bonding in Inorganic and Organometallic Chemis","","4.0 units","Lecture","17560R","001","11:00-11:50am","MWF","25","0","0","Richard Brutchey","SGM226"
"","","","","Discussion","17561R","001","10:00-10:50am","Friday","25","0","0","","DMC156"
"CHEM-516","Synthesis, Reactivity, and Mechanism in Inorganic and Organo","","4.0 units","Lecture","17563R","001","9:30-10:50am","Tue, Thu","30","0","0","Megan Fieser","WPH106"
"CHEM-521","Basic Principles of Physical Methods in Biochemistry","","2.0 units","Lecture","17565R","001","9:30-10:50am","Thursday","15","0","0","Peter Qin","OFFICE"
"CHEM-526","Structure and Mechanism in Organic Chemistry","","4.0 units","Lecture","17564R","001","11:00-12:20pm","Tue, Thu","35","0","0","Elias Picazo","SGM601"
"","","","","Discussion","17566R","001","10:00-10:50am","Wednesday","35","0","0","","KAP163"
"CHEM-538","Mathematical Techniques of Physical Chemistry","","4.0 units","Lecture","17568R","001","12:30-1:50pm","Tue, Thu","15","0","0","Andrey Vilesov","SSC604"
"CHEM-544","Introduction to Quantum Chemistry","","4.0 units","Lecture","17569R","001","9:00-10:20am","Tue, Thu","15","0","0","Susumu Takahashi","SSC604"
"CHEM-545","Theory and Practice of Molecular Electronic Structure","P","4.0 units","Lecture","17570R","001","10:30-11:50am","Tue, Thu","15","0","0","Anna Krylov","SSC604"
"CHEM-550","Special Topics in Chemical Physics","","2.0-4.0 units, max 8","Lecture","17571R","001","2:00-2:50pm","MWF","15","0","0","Curt Wittig","SSC604"
"CHEM-570","Seminar in Chemical Biology","","2.0 units, max 4","Lecture","17575R","001","12:30-1:20pm","Thursday","30","0","0","Matthew Pratt","OFFICE"
"CHEM-580","Current Topics in Inorganic Chemistry and Nanoscience","","2.0 units, max 4","Lecture","17576R","001","12:30-1:20pm","Tuesday","25","0","0","Richard Brutchey","OFFICE"
"","","","","Discussion","17577R","001","4:30-5:20pm","Tuesday","25","0","0","","GFS104"
"CHEM-590","Directed Research","","1.0-12.0 units","Lecture","17578D","001","TBA","","10","0","0","","OFFICE"
"CHEM-593x","Practicum in Teaching Chemistry","","2.0 units","Lecture","17580R","001","10:00-10:50am","Monday","53","0","0","","SGM601"
"CHEM-594a","Master's Thesis","C","2.0 units","Lecture","17581D","001","TBA","","15","0","0","","OFFICE"
"CHEM-594b","Master's Thesis","PC","2.0 units","Lecture","17582D","001","TBA","","15","0","0","","OFFICE"
"CHEM-594z","Master's Thesis","PC","0.0 units","Lecture","17583D","001","TBA","","15","0","0","","OFFICE"
"CHEM-596","Internship for Curricular Practical Training","C","1.0-3.0 units, max 3","Lecture","17586D","001","TBA","","5","0","0","","OFFICE"
"CHEM-790","Research","","1.0-12.0 units","Lecture","17593D","001","TBA","","150","0","0","","OFFICE"
"CHEM-794a","Doctoral Dissertation","","2.0 units","Lecture","17594D","001","TBA","","75","0","0","","OFFICE"
"CHEM-794b","Doctoral Dissertation","PC","2.0 units","Lecture","17595D","001","TBA","","75","0","0","","OFFICE"
"CHEM-794c","Doctoral Dissertation","PC","2.0 units","Lecture","17596D","001","TBA","","75","0","0","","OFFICE"
"CHEM-794d","Doctoral Dissertation","PC","2.0 units","Lecture","17597D","001","TBA","","75","0","0","","OFFICE"
"CHEM-794z","Doctoral Dissertation","PC","0.0 units","Lecture","17598D","001","TBA","","75","0","0","","OFFICE"
